EN-GB,EN-US	The fangs of a single copperhead are enough to scare most. But a two-headed snake? That's a serpent fit for a horror flick.
EN-GB	SOCIAL care bosses have admitted failings following the death of a man with sight problems who fell at a Hampshire care home.
EN-GB,EN-US	Keith Richards has paved the way for a Rolling Stones tour by patching up his differences with Mick Jagger after poking fun at the front man in his memoir.
EN-GB	STEPHEN LEWIS delves into a treasure trove of architects' drawings and engineers' plans that reveal a York that was never built
EN-US	The 54-year-old man who cops say hid in the freezer of an Upper West Side restaurant and attacked workers who found him there, then dropped dead, was an accused double murderer who had been released from jail days earlier. Michael George reports. (Published Tuesday, Aug. 7, 2018)
EN-GB,EN-US	TEN symbolic silhouettes are on display around the county as part of the “There But Not There” commemorative campaign.
EN-GB	VERWOOD skier Niamh Thompson is gunning for even more triumphs at the upcoming English Alpine Championship.
EN-US	Top public-health officials descended on Capitol Hill last Thursday to sound the alarm about a grim future without antibiotics. These life-saving drugs are losing their mojo as germs adapt to them. It’s a process scientists call antibiotic resistance.
EN-GB	PLANS are being put in place to help a cricket club get back on its feet following a suspected arson attack at the weekend.
EN-US	Every year our local Colorado elected officials give millions of dollars of taxing and bonding authority to developers without blinking an eye, leaving many unsuspecting Colorado homebuyers paying the bills for decades.
EN-US	The kids who pile into Debbie Helfeld's car after school know her as Debbie and that's fine with the Baltimore mother of two. Respect runs deeper than a title like Ms. Helfeld, she believes.
EN-GB	A Ryan Gillett hat-trick helped Littlemore Youth to a 7-1 win over Kidlington Youth in the Under 12 Autumn E League.
EN-US	If nothing else, Quentin Tarantino knows how to push buttons. How else to explain him creating DJANGO UNCHAINED (R, 3 stars), a companion piece to his audacious “Inglorious Basterds,” set in the era of slavery?
EN-GB	Millbrook’S last competitive kick of the season won them the Gales HSB Hampshire Plate when captain Rich Colmer’s penalty dissected the Southampton University posts.
EN-GB	IT might be the last day in April but York City manager Gary Mills is insisting his side’s season starts now.
EN-GB	A ROSE Hill funeral director who prides herself on delivering the perfect personalised send-off has reached the final of a national award.
EN-US	Oak Brook Village Board member Michael Manzo will seek re-election rather than run for village president in the April 2 election, he decided after having filed petitions for both offices.
EN-GB	FAMED Southampton live music institution The Brook has gone bust and will close unless a buyer can be found quickly.
EN-US	Chael Sonnen doesn’t know what his next step is in the UFC. But he does know he wants a change – to light heavyweight.
EN-GB	CHRISTMAS is the season of goodwill, and nowhere was that more apparent than when I spent the day volunteering to help collect donations for the local foodbank.
EN-US	Health officials say nearly two dozen more cases of a food poisoning outbreak linked to romaine lettuce grown in Arizona have been reported.
EN-US	For half a century, meat producers have fed antibiotics to farm animals to increase their growth and stave off infections. But now, according to Matthew Cimitile of Environmental Health News, scientists have discovered that those drugs are sprouting up in the vegetables we eat.
EN-US	A reduced cluster count and an average berry set portends an average-sized Concord grape crop at best, according to James M. Kamas, the Cooperative Extension Service's regional grape specialist.
EN-GB	CAMPAIGNERS will protest outside a decision-making meeting on the future of health services in Dorset.
EN-GB	MUSICIANS in Darlington are joining together to remember a popular councillor and support their terminally-ill friend.
EN-US	IN ONE OF THE most profound economic moves of his administration, President Clinton has structured a Federal Reserve Board that is very likely to continue the restrained monetary policy of recent years.
EN-GB	IT may have been the final date of her Always In Between tour, but Jess Glynne made sure the run of concerts ended with a bang at the BIC.
EN-GB,EN-US	What is achieving a goal worth to you? As we near the half-way point in the year — it’s a good time to evaluate the progress you have made on your New Year’s resolutions or goals.
EN-US	TCU Horned Frogs running back Sewo Olonilua (33) and his teammates race through the fog as they are introduced before the Kansas Jayhawks game at Amon G. Carter Stadium in Fort Worth, Texas, Saturday, October 21, 2017. (Tom Fox/The Dallas Morning News)
EN-US	After months of internal uproar and a letter from U.S. Sen. Ted Cruz, the University of Texas at Austin has declared its China center will not accept funding from a Hong Kong-based foundation that the Republican from Texas said helps spread Chinese government propaganda abroad.
EN-GB,EN-US	ST. PETERSBURG, Russia — Clearly, the World Cup semifinal set for Tuesday and for St. Petersburg Stadium and for a nosy global television audience has gone misplaced, for it really ought to take place in somebody’s backyard near the French-Belgian border, perhaps within driving distance of Lille.
EN-GB	A NEW mum has already benefitted from money raised from this year’s OX5 Run after she was able to breastfeed her prematurely-born son.
EN-GB	NEWCASTLE UNITED have been told they will have to pay a significant premium if they want an exclusivity clause giving them the right to complete a permanent deal for Kenedy next summer.
EN-US	While the American Catholic Church has been dealing with how to handle the allegations of priest sex abuse for nearly 30 years, that's not the case in other countries. A gathering of Catholic leaders is aiming to change all of that, and NBC 5's Mary Ann Ahern has the story.
EN-GB	ANIMAL protection campaigners in Worcester protested against Government plans to continue the culling of badgers.
EN-US	Robert Halderman looks on as his attorney addresses the media following a hearing for the alleged blackmailing of David Letterman at the New York State Supreme Court on November 10, 2009 in New York City.
EN-GB	A TEAM of work colleagues have raised more than £5,700 after taking on the three peaks challenge in pouring rain and driving winds.
